date,AMZN.csv_close,TSLA.csv_Adj Close
2015-04-06,18.85199928283691,40.619999
2015-04-07,18.72050094604492,40.650002
2015-04-08,19.059999465942383,41.534
2015-04-09,19.177000045776367,42.018002
2015-04-10,19.13249969482422,42.18
2015-04-13,19.118000030517575,41.956001
2015-04-14,19.25550079345703,41.492001
2015-04-15,19.17250061035156,41.566002
2015-04-16,19.302000045776367,41.34
2015-04-17,18.777999877929688,41.358002
2015-04-20,19.475500106811523,41.054001
2015-04-21,19.55900001525879,41.882
2015-04-22,19.489999771118164,43.888
2015-04-23,19.499500274658203,43.720001
2015-04-24,22.25499916,43.686001
2015-04-27,21.92799949645996,46.310001
2015-04-28,21.465499877929688,46.096001
2015-04-29,21.46850014,46.490002
2015-04-30,21.089000701904297,45.209999
2015-05-01,21.14349937438965,45.206001
2015-05-04,21.152000427246097,46.102001
2015-05-05,21.059499740600582,46.59
2015-05-06,20.954999923706055,46.085999
2015-05-07,21.34399986,47.360001
2015-05-08,21.684499740600582,47.321999
2015-05-11,21.642499923706055,47.897999
2015-05-12,21.551000595092773,48.948002
2015-05-13,21.34350014,48.636002
2015-05-14,21.61400032043457,48.82
2015-05-15,21.299999237060547,49.768002
2015-05-18,21.261999130249023,49.75
2015-05-19,21.08550071716309,49.428001
2015-05-20,21.19300079345703,48.869999
2015-05-21,21.581499099731445,49.124001
2015-05-22,21.381500244140625,49.546001
2015-05-26,21.273500442504883,49.492001
2015-05-27,21.570999145507812,49.486
2015-05-28,21.328500747680664,50.290001
2015-05-29,21.46150016784668,50.16
2015-06-01,21.54599952697754,49.889999
2015-06-02,21.54949951171875,49.669998
2015-06-03,21.829500198364254,49.798
2015-06-04,21.538999557495117,49.183998
2015-06-05,21.34749984741211,49.827999
2015-06-08,21.174999237060547,51.257999
2015-06-09,21.27400016784668,51.200001
2015-06-10,21.53849983215332,50.139999
2015-06-11,21.648500442504883,50.282001
2015-06-12,21.496000289916992,50.138
2015-06-15,21.183500289916992,50.076
2015-06-16,21.363000869750977,50.624001
2015-06-17,21.39049911499023,52.082001
2015-06-18,21.969499588012695,52.377998
2015-06-19,21.746000289916992,52.501999
2015-06-22,21.81450080871582,51.958
2015-06-23,22.29949951171875,53.534
2015-06-24,22.04199981689453,53.034
2015-06-25,22.00499916,53.757999
2015-06-26,21.905000686645508,53.417999
2015-06-29,21.493000030517575,52.403999
2015-06-30,21.704500198364254,53.652
2015-07-01,21.86949920654297,53.830002
2015-07-02,21.885499954223633,56.004002
2015-07-06,21.802000045776367,55.944
2015-07-07,21.836000442504883,53.576
2015-07-08,21.48500061035156,50.992001
2015-07-09,21.719499588012695,51.584
2015-07-10,22.175500869750977,51.830002
2015-07-13,22.778499603271484,52.431999
2015-07-14,23.278499603271484,53.130001
2015-07-15,23.059499740600582,52.627998
2015-07-16,23.77400016784668,53.335999
2015-07-17,24.15049934387207,54.931999
2015-07-20,24.405000686645508,56.452
2015-07-21,24.399999618530273,53.354
2015-07-22,24.41349983215332,53.574001
2015-07-23,24.108999252319336,53.439999
2015-07-24,26.47100067138672,53.082001
2015-07-27,26.570499420166016,50.602001
2015-07-28,26.30150032043457,52.964001
2015-07-29,26.450000762939453,52.764
2015-07-30,26.83799934387207,53.358002
2015-07-31,26.80750084,53.23
2015-08-03,26.75149917602539,51.998001
2015-08-04,26.594999313354492,53.256001
2015-08-05,26.850500106811523,54.026001
2015-08-06,26.472999572753903,49.226002
2015-08-07,26.131000518798828,48.501999
2015-08-10,26.200000762939453,48.228001
2015-08-11,26.37299919128418,47.473999
2015-08-12,26.295499801635746,47.633999
2015-08-13,26.482999801635746,48.501999
2015-08-14,26.576000213623047,48.630001
2015-08-17,26.76099967956543,50.998001
2015-08-18,26.750999450683594,52.144001
2015-08-19,26.645999908447266,51.049999
2015-08-20,25.788999557495117,48.436001
2015-08-21,24.723499298095703,46.153999
2015-08-24,23.168500900268555,43.773998
2015-08-25,23.318500518798828,44.006001
2015-08-26,25.03849983215332,44.967999
2015-08-27,25.918500900268555,48.598
2015-08-28,25.90049934387207,49.695999
2015-08-31,25.644500732421875,49.812
2015-09-01,24.82699966430664,47.726002
2015-09-02,25.52750015258789,49.537998
2015-09-03,25.236000061035156,49.113998
2015-09-04,24.950000762939453,48.386002
2015-09-08,25.87700080871582,49.633999
2015-09-09,25.844499588012695,49.782001
2015-09-10,26.11199951171875,49.695999
2015-09-11,26.472000122070312,50.048
2015-09-14,26.069000244140625,50.638
2015-09-15,26.118499755859375,50.714001
2015-09-16,26.36949920654297,52.450001
2015-09-17,26.943500518798828,52.414001
2015-09-18,27.01300048828125,52.124001
2015-09-21,27.41950035095215,52.84
2015-09-22,26.920000076293945,52.188
2015-09-23,26.80349922180176,52.212002
2015-09-24,26.6875,52.624001
2015-09-25,26.212499618530273,51.382
2015-09-28,25.20299911499023,49.686001
2015-09-29,24.80349922180176,49.330002
2015-09-30,25.594499588012695,49.68
2015-10-01,26.035999298095703,47.976002
2015-10-02,26.62700080871582,49.514
2015-10-05,27.18400001525879,49.23
2015-10-06,26.874000549316406,48.292
2015-10-07,27.097000122070312,46.391998
2015-10-08,26.65800094604492,45.344002
2015-10-09,26.989999771118164,44.138
2015-10-12,27.50950050354004,43.116001
2015-10-13,27.44499969482422,43.849998
2015-10-14,27.241500854492188,43.375999
2015-10-15,28.121999740600582,44.262001
2015-10-16,28.538000106811523,45.402
2015-10-19,28.657499313354492,45.619999
2015-10-20,28.04400062561035,42.605999
2015-10-21,27.78849983215332,42.018002
2015-10-22,28.195499420166016,42.344002
2015-10-23,29.951499938964844,41.818001
2015-10-26,30.430500030517575,43.051998
2015-10-27,30.550500869750977,42.07
2015-10-28,30.854999542236328,42.591999
2015-10-29,31.32749938964844,42.326
2015-10-30,31.295000076293945,41.386002
2015-11-02,31.417499542236328,42.757999
2015-11-03,31.26549911499023,41.669998
2015-11-04,32.04750061035156,46.326
2015-11-05,32.782501220703125,46.354
2015-11-06,32.96849822998047,46.472
2015-11-09,32.77450180053711,45.066002
2015-11-10,32.98400115966797,43.299999
2015-11-11,33.662498474121094,43.816002
2015-11-12,33.279998779296875,42.588001
2015-11-13,32.11750030517578,41.438
2015-11-16,32.390499114990234,42.862
2015-11-17,32.165000915527344,42.799999
2015-11-18,33.176998138427734,44.214001
2015-11-19,33.063499450683594,44.360001
2015-11-20,33.42250061035156,44.001999
2015-11-23,33.949501037597656,43.549999
2015-11-24,33.557498931884766,43.650002
2015-11-25,33.766998291015625,45.928001
2015-11-27,33.66299819946289,46.321999
2015-11-30,33.24000168,46.051998
2015-12-01,33.952999114990234,47.438
2015-12-02,33.800498962402344,46.397999
2015-12-03,33.3125,46.542
2015-12-04,33.63199996948242,46.076
2015-12-07,33.49150085449219,46.226002
2015-12-08,33.86650085449219,45.344002
2015-12-09,33.239498138427734,44.903999
2015-12-10,33.11600112915039,45.414001
2015-12-11,32.00749969482422,43.403999
2015-12-14,32.89550018310547,43.716
2015-12-15,32.93199920654297,44.217999
2015-12-16,33.78850173950195,46.902
2015-12-17,33.532501220703125,46.678001
2015-12-18,33.207000732421875,46.091999
2015-12-21,33.22549819946289,46.512001
2015-12-22,33.157501220703125,45.990002
2015-12-23,33.185001373291016,45.939999
2015-12-24,33.13949966430664,46.113998
2015-12-28,33.75999832,45.790001
2015-12-29,34.69850158691406,47.438
2015-12-30,34.45349884033203,47.618
2015-12-31,33.794498443603516,48.001999
2016-01-04,31.84950065612793,44.681999
2016-01-05,31.68950080871582,44.686001
2016-01-06,31.63249969482422,43.807999
2016-01-07,30.39699935913086,43.130001
2016-01-08,30.352500915527344,42.200001
2016-01-11,30.886999130249023,41.57
2016-01-12,30.894500732421875,41.993999
2016-01-13,29.090499877929688,40.062
2016-01-14,29.649999618530273,41.236
2016-01-15,28.50900077819824,40.998001
2016-01-19,28.724000930786133,40.944
2016-01-20,28.588499069213867,39.740002
2016-01-21,28.750999450683594,39.993999
2016-01-22,29.819000244140625,40.509998
2016-01-25,29.826499938964844,39.276001
2016-01-26,30.0625,38.712002
2016-01-27,29.167499542236328,37.613998
2016-01-28,31.767499923706055,37.939999
2016-01-29,29.350000381469727,38.240002
2016-02-01,28.74049949645996,39.388
2016-02-02,27.604999542236328,36.556
2016-02-03,26.55349922180176,34.695999
2016-02-04,26.812999725341797,35.066002
2016-02-05,25.10650062561035,32.52
2016-02-08,24.405000686645508,29.598
2016-02-09,24.103500366210938,29.65
2016-02-10,24.52400016784668,28.733999
2016-02-11,25.19099998474121,30.094
2016-02-12,25.354000091552734,30.208
2016-02-16,26.05500030517578,31.034
2016-02-17,26.704999923706055,33.736
2016-02-18,26.25,33.354
2016-02-19,26.74500084,33.316002
2016-02-22,27.975000381469727,35.548
2016-02-23,27.64699935913086,35.442001
2016-02-24,27.70199966430664,35.799999
2016-02-25,27.75749969482422,37.486
2016-02-26,27.761499404907227,38.068001
2016-02-29,27.625999450683594,38.386002
2016-03-01,28.95199966430664,37.27
2016-03-02,29.010499954223633,37.667999
2016-03-03,28.874500274658203,39.147999
2016-03-04,28.756999969482425,40.208
2016-03-07,28.13999938964844,41.057999
2016-03-08,28.01300048828125,40.52
2016-03-09,27.973499298095703,41.743999
2016-03-10,27.94650077819824,41.035999
2016-03-11,28.480499267578125,41.5
2016-03-14,28.668500900268555,43.029999
2016-03-15,28.85099983215332,43.667999
2016-03-16,28.713499069213867,44.386002
2016-03-17,27.972000122070312,45.276001
2016-03-18,27.604000091552734,46.548
2016-03-21,27.698999404907227,47.664001
2016-03-22,28.02400016784668,46.848
2016-03-23,28.48150062561035,44.515999
2016-03-24,29.147499084472656,45.549999
2016-03-28,28.993499755859375,46.051998
2016-03-29,29.69300079345703,46.026001
2016-03-30,29.934499740600582,45.377998
2016-03-31,29.68199920654297,45.953999
2016-04-01,29.924999237060547,47.518002
2016-04-04,29.659500122070312,49.397999
2016-04-05,29.30699920654297,51.094002
2016-04-06,30.104000091552734,53.084
2016-04-07,29.57150077819824,51.439999
2016-04-08,29.729999542236328,50.014
2016-04-11,29.796499252319336,49.984001
2016-04-12,30.15850067138672,49.563999
2016-04-13,30.74099922180176,50.905998
2016-04-14,31.037500381469727,50.372002
2016-04-15,31.29450035095215,50.902
2016-04-18,31.767499923706055,50.776001
2016-04-19,31.395000457763672,49.473999
2016-04-20,31.649499893188477,49.993999
2016-04-21,31.549999237060547,49.658001
2016-04-22,31.024999618530273,50.75
2016-04-25,31.309999465942383,50.363998
2016-04-26,30.84399986,50.748001
2016-04-27,30.328500747680664,50.293999
2016-04-28,30.100000381469727,49.542
2016-04-29,32.97949981689453,48.152
2016-05-02,34.192501068115234,48.360001
2016-05-03,33.566001892089844,46.464001
2016-05-04,33.54499816894531,44.512001
2016-05-05,32.954498291015625,42.306
2016-05-06,33.69749832,42.986
2016-05-09,33.98749923706055,41.784
2016-05-10,35.153499603271484,41.737999
2016-05-11,35.66149902,41.792
2016-05-12,35.89649963378906,41.456001
2016-05-13,35.49599838256836,41.521999
2016-05-16,35.53300094604492,41.658001
2016-05-17,34.76350021362305,40.931999
2016-05-18,34.872501373291016,42.234001
2016-05-19,34.92599868774414,43.042
2016-05-20,35.13999938964844,44.056
2016-05-23,34.837501525878906,43.243999
2016-05-24,35.209999084472656,43.582001
2016-05-25,35.41749954223633,43.916
2016-05-26,35.74549865722656,45.023998
2016-05-27,35.61199951171875,44.608002
2016-05-31,36.13949966430664,44.646
2016-06-01,35.97200012207031,43.911999
2016-06-02,36.41199875,43.792
2016-06-03,36.277000427246094,43.798
2016-06-06,36.33649826049805,44.136002
2016-06-07,36.18700027,46.467999
2016-06-08,36.332000732421875,47.104
2016-06-09,36.38249969482422,45.872002
2016-06-10,35.89550018310547,43.757999
2016-06-13,35.762001037597656,43.574001
2016-06-14,35.96500015258789,42.992001
2016-06-15,35.71300125,43.540001
2016-06-16,35.87549973,43.585999
2016-06-17,35.31949996948242,43.094002
2016-06-20,35.70050048828125,43.939999
2016-06-21,35.79100036621094,43.922001
2016-06-22,35.529998779296875,39.332001
2016-06-23,36.104000091552734,39.279999
2016-06-24,34.948001861572266,38.630001
2016-06-27,34.56800079345703,39.709999
2016-06-28,35.397499084472656,40.358002
2016-06-29,35.779998779296875,42.037998
2016-06-30,35.78099822998047,42.456001
2016-07-01,36.28400039672851,43.299999
2016-07-05,36.404998779296875,42.796001
2016-07-06,36.88050079345703,42.888
2016-07-07,36.82849884033203,43.188
2016-07-08,37.29050064086914,43.355999
2016-07-11,37.68899917602539,44.956001
2016-07-12,37.410499572753906,44.93
2016-07-13,37.131500244140625,44.506001
2016-07-14,37.060001373291016,44.306
2016-07-15,36.77199935913086,44.080002
2016-07-18,36.80350112915039,45.25
2016-07-19,36.997501373291016,45.051998
2016-07-20,37.2859993,45.672001
2016-07-21,37.22150039672851,44.099998
2016-07-22,37.24300003051758,44.453999
2016-07-25,36.980499267578125,46.001999
2016-07-26,36.77949905395508,45.902
2016-07-27,36.833499908447266,45.698002
2016-07-28,37.63050079345703,46.122002
2016-07-29,37.94049835205078,46.958
2016-08-01,38.387001037597656,46.001999
2016-08-02,38.02899932861328,45.439999
2016-08-03,37.73199844360352,45.158001
2016-08-04,38.03850173950195,46.122002
2016-08-05,38.29899978637695,46.006001
2016-08-08,38.327999114990234,45.231998
2016-08-09,38.41550064086914,45.816002
2016-08-10,38.428001403808594,45.130001
2016-08-11,38.56200027,44.981998
2016-08-12,38.62799835205078,45.122002
2016-08-15,38.42449951171875,45.118
2016-08-16,38.20199966430664,44.722
2016-08-17,38.23149871826172,44.647999
2016-08-18,38.222999572753906,44.702
2016-08-19,37.865501403808594,45.0
2016-08-22,37.97399902,44.585999
2016-08-23,38.122501373291016,44.967999
2016-08-24,37.86249923706055,44.523998
2016-08-25,37.96099853515625,44.192001
2016-08-26,38.45000076293945,43.998001
2016-08-29,38.56449890136719,43.040001
2016-08-30,38.37900161743164,42.268002
2016-08-31,38.45800018310547,42.402
2016-09-01,38.53099822998047,40.153999
2016-09-02,38.62200164794922,39.556
2016-09-06,39.44350051879883,40.566002
2016-09-07,39.22399902,40.341999
2016-09-08,39.202999114990234,39.472
2016-09-09,38.00699996948242,38.894001
2016-09-12,38.574501037597656,39.66
2016-09-13,38.050498962402344,39.209999
2016-09-14,38.054500579833984,39.282001
2016-09-15,38.484500885009766,40.084
2016-09-16,38.92599868774414,41.080002
2016-09-19,38.755001068115234,41.268002
2016-09-20,39.01100158691406,40.928001
2016-09-21,39.48699951171875,41.043999
2016-09-22,40.23500061035156,41.285999
2016-09-23,40.287498474121094,41.490002
2016-09-26,39.95800018310547,41.798
2016-09-27,40.80550003051758,41.161999
2016-09-28,41.43600082397461,41.254002
2016-09-29,41.45249938964844,40.139999
2016-09-30,41.865501403808594,40.806
2016-10-03,41.83700180053711,42.740002
2016-10-04,41.70149993896485,42.282001
2016-10-05,42.21799850463867,41.692001
2016-10-06,42.08300018310547,40.200001
2016-10-07,41.97150039672851,39.321999
2016-10-10,42.08549880981445,40.189999
2016-10-11,41.54999923706055,40.02
2016-10-12,41.704498291015625,40.301998
2016-10-13,41.4640007,40.048
2016-10-14,41.14799880981445,39.301998
2016-10-17,40.647499084472656,38.792
2016-10-18,40.88249969482422,39.82
2016-10-19,40.884498596191406,40.712002
2016-10-20,40.51599884033203,39.82
2016-10-21,40.949501037597656,40.018002
2016-10-24,41.90449905395508,40.551998
2016-10-25,41.75899887084961,40.467999
2016-10-26,41.12950134277344,40.448002
2016-10-27,40.917999267578125,40.801998
2016-10-28,38.81600189208984,39.993999
2016-10-31,39.49100112915039,39.546001
2016-11-01,39.27050018310547,38.158001
2016-11-02,38.27799987792969,37.604
2016-11-03,38.35150146484375,37.484001
2016-11-04,37.752498626708984,38.112
2016-11-07,39.24649810791016,38.641998
2016-11-08,39.38750076293945,38.987999
2016-11-09,38.59400177001953,38.012001
2016-11-10,37.11899948120117,37.07
2016-11-11,36.95050048828125,37.712002
2016-11-14,35.95349884033203,36.290001
2016-11-15,37.16199875,36.754002
2016-11-16,37.324501037597656,36.785999
2016-11-17,37.81999969482422,37.731998
2016-11-18,38.007999420166016,37.004002
2016-11-21,39.0,36.903999
2016-11-22,39.26649856567383,38.234001
2016-11-23,39.00600051879883,38.627998
2016-11-25,39.01850128173828,39.330002
2016-11-28,38.33850098,39.223999
2016-11-29,38.125999450683594,37.914001
2016-11-30,37.52849960327149,37.880001
2016-12-01,37.182498931884766,36.375999
2016-12-02,37.016998291015625,36.293999
2016-12-05,37.96799850463867,37.360001
2016-12-06,38.23600006103515,37.169998
2016-12-07,38.520999908447266,38.630001
2016-12-08,38.36650085449219,38.458
2016-12-09,38.43299865722656,38.436001
2016-12-12,38.00600051879883,38.486
2016-12-13,38.71699905395508,39.630001
2016-12-14,38.44100189208984,39.737999
2016-12-15,38.04999923706055,39.515999
2016-12-16,37.88850021362305,40.498001
2016-12-19,38.29999923706055,40.546001
2016-12-20,38.56100082397461,41.757999
2016-12-21,38.529998779296875,41.540001
2016-12-22,38.31700134277344,41.689999
2016-12-23,38.02949905395508,42.667999
2016-12-27,38.56999969482422,43.905998
2016-12-28,38.60649871826172,43.948002
2016-12-29,38.25749969482422,42.936001
2016-12-30,37.493499755859375,42.737999
2017-01-03,37.68349838256836,43.397999
2017-01-04,37.85900115966797,45.397999
2017-01-05,39.022499084472656,45.349998
2017-01-06,39.79949951171875,45.801998
2017-01-09,39.84600067138672,46.256001
2017-01-10,39.79499816894531,45.973999
2017-01-11,39.95100021362305,45.945999
2017-01-12,40.68199920654297,45.917999
2017-01-13,40.85699844360352,47.549999
2017-01-17,40.48600006103515,47.116001
2017-01-18,40.374000549316406,47.672001
2017-01-19,40.45199966430664,48.751999
2017-01-20,40.416500091552734,48.945999
2017-01-23,40.89400100708008,49.784
2017-01-24,41.12200164794922,50.922001
2017-01-25,41.82600021362305,50.894001
2017-01-26,41.95750045776367,50.501999
2017-01-27,41.78850173950195,50.59
2017-01-30,41.51900100708008,50.125999
2017-01-31,41.17399978637695,50.386002
2017-02-01,41.61750030517578,49.848
2017-02-02,41.997501373291016,50.310001
2017-02-03,40.50999832,50.265999
2017-02-06,40.38199996948242,51.554001
2017-02-07,40.625,51.495998
2017-02-08,40.98550033569336,52.416
2017-02-09,41.06800079345703,53.84
2017-02-10,41.37300109863281,53.846001
2017-02-13,41.82649993896485,56.119999
2017-02-14,41.81949996948242,56.195999
2017-02-15,42.13499832,55.952
2017-02-16,42.207000732421875,53.790001
2017-02-17,42.25350189208984,54.445999
2017-02-21,42.821998596191406,55.478001
2017-02-22,42.78049850463867,54.702
2017-02-23,42.609500885009766,51.198002
2017-02-24,42.262001037597656,51.400002
2017-02-27,42.43199920654297,49.245998
2017-02-28,42.25199890136719,49.998001
2017-03-01,42.65399932861328,50.004002
2017-03-02,42.445499420166016,50.096001
2017-03-03,42.49399948120117,50.313999
2017-03-06,42.33050155639648,50.242001
2017-03-07,42.30099868774414,49.717999
2017-03-08,42.525001525878906,49.374001
2017-03-09,42.650001525878906,48.98
2017-03-10,42.62300109863281,48.737999
2017-03-13,42.72949981689453,49.234001
2017-03-14,42.62649917602539,51.599998
2017-03-15,42.64849853515625,51.146
2017-03-16,42.67100143432617,52.41
2017-03-17,42.615501403808594,52.299999
2017-03-20,42.8484993,52.383999
2017-03-21,42.15999984741211,50.136002
2017-03-22,42.40299987792969,51.001999
2017-03-23,42.36899948120117,50.956001
2017-03-24,42.28049850463867,52.632
2017-03-27,42.34099960327149,54.043999
2017-03-28,42.79999923706055,55.490002
2017-03-29,43.71599960327149,55.476002
2017-03-30,43.81700134277344,55.584
2017-03-31,44.32699966430664,55.66
2017-04-03,44.57550048828125,59.703999
2017-04-04,45.34149932861328,60.740002
2017-04-05,45.4640007,59.0
2017-04-06,44.91400146484375,59.740002
2017-04-07,44.74399948120117,60.507999
2017-04-10,45.35200119018555,62.478001
2017-04-11,45.11800003051758,61.742001
2017-04-12,44.811500549316406,59.368
2017-04-13,44.23350143432617,60.799999
2017-04-17,45.09949875,60.287998
2017-04-18,45.18899917602539,60.049999
2017-04-19,44.959999084472656,61.104
2017-04-20,45.10300064086914,60.501999
2017-04-21,44.92649841308594,61.119999
2017-04-24,45.37049865722656,61.605999
2017-04-25,45.38100051879883,62.757999
2017-04-26,45.464500427246094,62.034
2017-04-27,45.91899871826172,61.726002
2017-04-28,46.24950027,62.813999
2017-05-01,47.41149902,64.566002
2017-05-02,47.34700012207031,63.778
2017-05-03,47.05149841308594,62.203999
2017-05-04,46.87649917602539,59.091999
2017-05-05,46.70750045776367,61.669998
2017-05-08,47.45199966430664,61.438
2017-05-09,47.64099884033203,64.251999
2017-05-10,47.44749832,65.043999
2017-05-11,47.38100051879883,64.620003
2017-05-12,48.067501068115234,64.961998
2017-05-15,47.89849853515625,63.175999
2017-05-16,48.30350112915039,63.402
2017-05-17,47.237998962402344,61.222
2017-05-18,47.92449951171875,62.612
2017-05-19,47.992000579833984,62.166
2017-05-22,48.53350067138672,62.07
2017-05-23,48.57699966430664,60.771999
2017-05-24,49.01750183105469,62.043999
2017-05-25,49.66899871826172,63.366001
2017-05-26,49.78900146484375,65.028
2017-05-30,49.834999084472656,67.019997
2017-05-31,49.73099899291992,68.202003
2017-06-01,49.79750061035156,68.073997
2017-06-02,50.33649826049805,67.970001
2017-06-05,50.56700134277344,69.463997
2017-06-06,50.150001525878906,70.57
2017-06-07,50.50350189208984,71.93
2017-06-08,50.51350021362305,74.0
2017-06-09,48.91550064086914,71.463997
2017-06-12,48.24549865722656,71.802002
2017-06-13,49.03950119018555,75.190002
2017-06-14,48.82350158691406,76.132004
2017-06-15,48.208499908447266,75.068001
2017-06-16,49.385501861572266,74.279999
2017-06-19,49.75849914550781,73.959999
2017-06-20,49.62950134277344,74.447998
2017-06-21,50.11149978637695,75.279999
2017-06-22,50.064998626708984,76.522003
2017-06-23,50.18700027,76.690002
2017-06-26,49.69900131225586,75.498001
2017-06-27,48.8390007,72.473999
2017-06-28,49.51649856567383,74.248001
2017-06-29,48.79650115966797,72.150002
2017-06-30,48.400001525878906,72.321999
2017-07-03,47.68299865722656,70.524002
2017-07-05,48.56999969482422,65.417999
2017-07-06,48.25699996948242,61.765999
2017-07-07,48.93799973,62.644001
2017-07-10,49.82350158691406,63.209999
2017-07-11,49.70650100708008,65.444
2017-07-12,50.32550048828125,65.903999
2017-07-13,50.03150177001953,64.681999
2017-07-14,50.09049987792969,65.556
2017-07-17,50.50199890136719,63.914001
2017-07-18,51.22249984741211,65.648003
2017-07-19,51.34349822998047,65.052002
2017-07-20,51.435001373291016,65.984001
2017-07-21,51.28350067138672,65.68
2017-07-24,51.94749832,68.503998
2017-07-25,51.993499755859375,67.919998
2017-07-26,52.63999938964844,68.769997
2017-07-27,52.29999923706055,66.891998
2017-07-28,51.00199890136719,67.014
2017-07-31,49.38899993896485,64.694
2017-08-01,49.80950164794922,63.914001
2017-08-02,49.79449844360352,65.178001
2017-08-03,49.34600067138672,69.417999
2017-08-04,49.37900161743164,71.382004
2017-08-07,49.61349868774414,71.033997
2017-08-08,49.492000579833984,73.043999
2017-08-09,49.10049819946289,72.706001
2017-08-10,47.84600067138672,71.080002
2017-08-11,48.39950180053711,71.573997
2017-08-14,49.165000915527344,72.760002
2017-08-15,49.137001037597656,72.466003
2017-08-16,48.90900039672851,72.582001
2017-08-17,48.02849960327149,70.384003
2017-08-18,47.92350006103515,69.491997
2017-08-21,47.66450119018555,67.571999
2017-08-22,48.345001220703125,68.269997
2017-08-23,47.900001525878906,70.554001
2017-08-24,47.622501373291016,70.585999
2017-08-25,47.26300048828125,69.610001
2017-08-28,47.30099868774414,69.132004
2017-08-29,47.702999114990234,69.472
2017-08-30,48.37950134277344,70.636002
2017-08-31,49.029998779296875,71.18
2017-09-01,48.912498474121094,71.080002
2017-09-05,48.26350021362305,69.917999
2017-09-06,48.38999938964844,68.905998
2017-09-07,48.9734993,70.122002
2017-09-08,48.29499816894531,68.68
2017-09-11,48.89799880981445,72.737999
2017-09-12,49.12900161743164,72.550003
2017-09-13,49.97999954223633,73.246002
2017-09-14,49.61050033569336,75.528
2017-09-15,49.339500427246094,75.961998
2017-09-18,48.70949935913086,77.0
2017-09-19,48.49300003051758,75.019997
2017-09-20,48.660499572753906,74.781998
2017-09-21,48.23249816894531,73.295998
2017-09-22,47.755001068115234,70.218002
2017-09-25,46.989498138427734,68.998001
2017-09-26,46.93000030517578,69.050003
2017-09-27,47.54349899291992,68.194
2017-09-28,47.81999969482422,67.919998
2017-09-29,48.067501068115234,68.220001
2017-10-02,47.95949935913086,68.306
2017-10-03,47.85499954223633,69.627998
2017-10-04,48.272499084472656,71.001999
2017-10-05,49.04249954223633,71.066002
2017-10-06,49.479000091552734,71.375999
2017-10-09,49.54949951171875,68.587997
2017-10-10,49.36000061035156,71.117996
2017-10-11,49.75,70.919998
2017-10-12,50.04650115966797,71.136002
2017-10-13,50.14699935913086,71.113998
2017-10-16,50.31700134277344,70.120003
2017-10-17,50.45650100708008,71.150002
2017-10-18,49.849998474121094,71.93
2017-10-19,49.33050155639648,70.362
2017-10-20,49.14550018310547,69.019997
2017-10-23,48.314998626708984,67.403999
2017-10-24,48.79499816894531,67.468002
2017-10-25,48.64550018310547,65.167999
2017-10-26,48.62149810791016,65.234001
2017-10-27,55.04750061035156,64.174004
2017-10-30,55.54249954223633,64.015999
2017-10-31,55.26399993896485,66.306
2017-11-01,55.18399810791016,64.216003
2017-11-02,54.71099853515625,59.852001
2017-11-03,55.58000183105469,61.217999
2017-11-06,56.03300094604492,60.556
2017-11-07,56.15850067138672,61.209999
2017-11-08,56.64400100708008,60.877998
2017-11-09,56.45650100708008,60.598
2017-11-10,56.26750183105469,60.598
2017-11-13,56.458499908447266,63.080002
2017-11-14,56.84199905395508,61.740002
2017-11-15,56.33449935913086,62.259998
2017-11-16,56.864498138427734,62.5
2017-11-17,56.49399948120117,63.009998
2017-11-20,56.31549835205078,61.748001
2017-11-21,56.97449875,63.562
2017-11-22,57.80799865722656,62.52
2017-11-24,59.29999923706055,63.110001
2017-11-27,59.791500091552734,63.362
2017-11-28,59.68000030517578,63.509998
2017-11-29,58.063499450683594,61.507999
2017-11-30,58.837501525878906,61.77
2017-12-01,58.11750030517578,61.306
2017-12-04,56.69749832,61.040001
2017-12-05,57.07849884033203,60.740002
2017-12-06,57.61750030517578,62.652
2017-12-07,57.989498138427734,62.248001
2017-12-08,58.099998474121094,63.026001
2017-12-11,58.44599914550781,65.781998
2017-12-12,58.25400161743164,68.206001
2017-12-13,58.20650100708008,67.806
2017-12-14,58.71300125,67.578003
2017-12-15,58.957000732421875,68.690002
2017-12-18,59.52899932861328,67.774002
2017-12-19,59.36899948120117,66.220001
2017-12-20,58.88100051879883,65.795998
2017-12-21,58.737998962402344,66.332001
2017-12-22,58.417999267578125,65.040001
2017-12-26,58.83800125,63.458
2017-12-27,59.112998962402344,62.327999
2017-12-28,59.30500030517578,63.071999
2017-12-29,58.4734993,62.27
2018-01-02,59.45050048828125,64.106003
2018-01-03,60.209999084472656,63.450001
2018-01-04,60.47949981689453,62.924
2018-01-05,61.457000732421875,63.316002
2018-01-08,62.34349822998047,67.281998
2018-01-09,62.63499832,66.737999
2018-01-10,62.71649932861328,66.959999
2018-01-11,63.83399963378906,67.589996
2018-01-12,65.26000213623047,67.244003
2018-01-16,65.24299621582031,68.012001
2018-01-17,64.75,69.431999
2018-01-18,64.66600036621094,68.914001
2018-01-19,64.72899627685547,70.003998
2018-01-22,66.3655014,70.311996
2018-01-23,68.12699890136719,70.557999
2018-01-24,67.87550354003906,69.178001
2018-01-25,68.89749908447266,67.528
2018-01-26,70.10250091552734,68.57
2018-01-29,70.88400268554688,69.905998
2018-01-30,71.89099884033203,69.164001
2018-01-31,72.54450225830078,70.862
