Date,Adj Close
7/18/16,45.25
7/19/16,45.051998
7/20/16,45.672001
7/21/16,44.099998
7/22/16,44.453999
7/25/16,46.001999
7/26/16,45.902
7/27/16,45.698002
7/28/16,46.122002
7/29/16,46.958
8/1/16,46.001999
8/2/16,45.439999
8/3/16,45.158001
8/4/16,46.122002
8/5/16,46.006001
8/8/16,45.231998
8/9/16,45.816002
8/10/16,45.130001
8/11/16,44.981998
8/12/16,45.122002
8/15/16,45.118
8/16/16,44.722
8/17/16,44.647999
8/18/16,44.702
8/19/16,45
8/22/16,44.585999
8/23/16,44.967999
8/24/16,44.523998
8/25/16,44.192001
8/26/16,43.998001
8/29/16,43.040001
8/30/16,42.268002
8/31/16,42.402
9/1/16,40.153999
9/2/16,39.556
9/6/16,40.566002
9/7/16,40.341999
9/8/16,39.472
9/9/16,38.894001
9/12/16,39.66
9/13/16,39.209999
9/14/16,39.282001
9/15/16,40.084
9/16/16,41.080002
9/19/16,41.268002
9/20/16,40.928001
9/21/16,41.043999
9/22/16,41.285999
9/23/16,41.490002
9/26/16,41.798
9/27/16,41.161999
9/28/16,41.254002
9/29/16,40.139999
9/30/16,40.806
10/3/16,42.740002
10/4/16,42.282001
10/5/16,41.692001
10/6/16,40.200001
10/7/16,39.321999
10/10/16,40.189999
10/11/16,40.02
10/12/16,40.301998
10/13/16,40.048
10/14/16,39.301998
10/17/16,38.792
10/18/16,39.82
10/19/16,40.712002
10/20/16,39.82
10/21/16,40.018002
10/24/16,40.551998
10/25/16,40.467999
10/26/16,40.448002
10/27/16,40.801998
10/28/16,39.993999
10/31/16,39.546001
11/1/16,38.158001
11/2/16,37.604
11/3/16,37.484001
11/4/16,38.112
11/7/16,38.641998
11/8/16,38.987999
11/9/16,38.012001
11/10/16,37.07
11/11/16,37.712002
11/14/16,36.290001
11/15/16,36.754002
11/16/16,36.785999
11/17/16,37.731998
11/18/16,37.004002
11/21/16,36.903999
11/22/16,38.234001
11/23/16,38.627998
11/25/16,39.330002
11/28/16,39.223999
11/29/16,37.914001
11/30/16,37.880001
12/1/16,36.375999
12/2/16,36.293999
12/5/16,37.360001
12/6/16,37.169998
12/7/16,38.630001
12/8/16,38.458
12/9/16,38.436001
12/12/16,38.486
12/13/16,39.630001
12/14/16,39.737999
12/15/16,39.515999
12/16/16,40.498001
